"No.","Time","Source","Destination","Protocol","Length","Info"
"3760","265.160875","10.42.0.21","10.42.0.105","TPLINK-SMARTHOME/JSON","103","TCP Rsp: {""system"":{""set_relay_state"":{""err_code"":0}}}"
"3761","265.161482","10.42.0.21","50.17.159.198","TCP","58","56488  >  443 [SYN] Seq=0 Win=1452 Len=0 MSS=1452"
"3762","265.162483","10.42.0.105","10.42.0.21","TCP","54","37972  >  9999 [ACK] Seq=107 Ack=50 Win=65535 Len=0"
"3763","265.164185","10.42.0.105","10.42.0.21","TCP","54","37972  >  9999 [FIN, ACK] Seq=107 Ack=50 Win=65535 Len=0"
"3764","265.165505","10.42.0.21","10.42.0.105","TCP","54","[TCP Dup ACK 3758#1] 9999  >  37972 [ACK] Seq=50 Ack=107 Win=4356 Len=0"
"3765","265.168248","10.42.0.21","10.42.0.105","TCP","54","9999  >  37972 [ACK] Seq=50 Ack=108 Win=3630 Len=0"
"3766","265.254252","50.17.159.198","10.42.0.21","TCP","58","443  >  56488 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1360"
"3767","265.260418","10.42.0.21","50.17.159.198","TCP","54","56488  >  443 [ACK] Seq=1 Ack=1 Win=4080 Len=0"
"3768","265.305235","10.42.0.21","10.42.0.105","TCP","54","9999  >  37972 [FIN, ACK] Seq=50 Ack=108 Win=4356 Len=0"
"3769","265.305279","10.42.0.21","50.17.159.198","TLSv1.2","196","Client Hello"
"3770","265.305295","10.42.0.105","10.42.0.21","TCP","54","37972  >  9999 [ACK] Seq=108 Ack=51 Win=65535 Len=0"
"3771","265.399569","50.17.159.198","10.42.0.21","TLSv1.2","1414","Server Hello"
"3772","265.399611","50.17.159.198","10.42.0.21","TCP","1414","443  >  56488 [ACK] Seq=1361 Ack=143 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"3773","265.399780","50.17.159.198","10.42.0.21","TCP","1414","[TCP Window Full] 443  >  56488 [ACK] Seq=2721 Ack=143 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"3774","265.403963","10.42.0.21","50.17.159.198","TCP","54","56488  >  443 [ACK] Seq=143 Ack=1361 Win=3400 Len=0"
"3775","265.404438","10.42.0.21","50.17.159.198","TCP","54","56488  >  443 [ACK] Seq=143 Ack=2721 Win=3400 Len=0"
"3776","265.404478","10.42.0.21","50.17.159.198","TCP","54","56488  >  443 [ACK] Seq=143 Ack=4081 Win=3400 Len=0"
"3777","265.496950","50.17.159.198","10.42.0.21","TLSv1.2","1180","Certificate"
"3778","265.496960","50.17.159.198","10.42.0.21","TLSv1.2","401","Server Key Exchange, Server Hello Done"
"3779","265.612068","10.42.0.21","50.17.159.198","TCP","54","56488  >  443 [ACK] Seq=143 Ack=5207 Win=3400 Len=0"
"3780","265.731837","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"3781","265.731870","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"3782","265.858100","10.42.0.21","50.17.159.198","TLSv1.2","180","[TCP ZeroWindow] , Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"3783","265.858253","10.42.0.21","50.17.159.198","TCP","54","[TCP ZeroWindow] 56488  >  443 [ACK] Seq=269 Ack=5554 Win=0 Len=0"
"3784","265.858269","10.42.0.21","50.17.159.198","TCP","54","[TCP Window Update] 56488  >  443 [ACK] Seq=269 Ack=5554 Win=4080 Len=0"
"3785","265.949189","50.17.159.198","10.42.0.21","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"3786","265.953855","10.42.0.21","50.17.159.198","TCP","54","56488  >  443 [ACK] Seq=269 Ack=5605 Win=3400 Len=0"
"3787","266.008771","10.42.0.21","50.17.159.198","TLSv1.2","601","Application Data"
"3788","266.111974","50.17.159.198","10.42.0.21","TLSv1.2","1280","Application Data"
"3789","266.111990","50.17.159.198","10.42.0.21","TLSv1.2","88","Application Data"
"3790","266.122603","10.42.0.21","50.17.159.198","TCP","54","56488  >  443 [ACK] Seq=816 Ack=6831 Win=3400 Len=0"
"3791","266.123115","10.42.0.21","50.17.159.198","TCP","54","56488  >  443 [ACK] Seq=816 Ack=6865 Win=3400 Len=0"
"3792","266.159731","10.42.0.21","50.17.159.198","TCP","54","56488  >  443 [FIN, ACK] Seq=816 Ack=6865 Win=3400 Len=0"
"3793","266.250476","50.17.159.198","10.42.0.21","TCP","54","443  >  56488 [ACK] Seq=6865 Ack=817 Win=65535 Len=0"
"3794","266.250500","50.17.159.198","10.42.0.21","TCP","54","443  >  56488 [FIN, ACK] Seq=6865 Ack=817 Win=65535 Len=0"
"3795","266.254096","10.42.0.21","50.17.159.198","TCP","54","56488  >  443 [ACK] Seq=817 Ack=6866 Win=3399 Len=0"
"3796","266.750157","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"3797","266.750195","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"3798","267.731657","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"3799","267.731694","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"3800","268.703979","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"3801","268.704015","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"3802","268.787533","10.42.0.105","10.42.0.21","TCP","74","49384  >  9999 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=347797998 TSecr=0 WS=1024"
"3803","268.787557","10.42.0.21","10.42.0.105","TCP","58","9999  >  49384 [SYN, ACK] Seq=0 Ack=1 Win=1452 Len=0 MSS=1452"
"3804","268.787698","10.42.0.105","10.42.0.21","TCP","54","49384  >  9999 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"3805","268.787700","10.42.0.105","10.42.0.21","TPLINK-SMARTHOME/JSON","160","TCP Cmd: {""context"":{""source"":""46a4d58b-6279-432c-ae23-e115c2db8354""},""system"":{""set_relay_state"":{""state"":1}}}"
"3806","268.788171","10.42.0.21","10.42.0.105","TCP","54","[TCP Window Update] 9999  >  49384 [ACK] Seq=1 Ack=1 Win=4356 Len=0"
"3807","268.788694","10.42.0.21","10.42.0.105","TCP","54","9999  >  49384 [ACK] Seq=1 Ack=107 Win=3630 Len=0"
"3808","268.907250","10.42.0.21","10.42.0.105","TCP","54","[TCP Window Update] 9999  >  49384 [ACK] Seq=1 Ack=107 Win=4356 Len=0"
"3809","268.907270","10.42.0.21","10.42.0.105","TPLINK-SMARTHOME/JSON","103","TCP Rsp: {""system"":{""set_relay_state"":{""err_code"":0}}}"
"3810","268.907726","10.42.0.105","10.42.0.21","TCP","54","49384  >  9999 [ACK] Seq=107 Ack=50 Win=65535 Len=0"
"3811","268.908281","10.42.0.21","10.42.0.105","TCP","54","[TCP Dup ACK 3807#1] 9999  >  49384 [ACK] Seq=50 Ack=107 Win=4356 Len=0"
"3812","268.909909","10.42.0.105","10.42.0.21","TCP","54","49384  >  9999 [FIN, ACK] Seq=107 Ack=50 Win=65535 Len=0"
"3813","268.910439","10.42.0.21","10.42.0.105","TCP","54","9999  >  49384 [ACK] Seq=50 Ack=108 Win=3630 Len=0"
"3814","268.965128","10.42.0.21","50.17.159.198","TCP","58","56489  >  443 [SYN] Seq=0 Win=1452 Len=0 MSS=1452"
"3815","269.052423","10.42.0.21","10.42.0.105","TCP","54","9999  >  49384 [FIN, ACK] Seq=50 Ack=108 Win=2904 Len=0"
"3816","269.052444","10.42.0.105","10.42.0.21","TCP","54","49384  >  9999 [ACK] Seq=108 Ack=51 Win=65535 Len=0"
"3817","269.056639","50.17.159.198","10.42.0.21","TCP","58","443  >  56489 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1360"
"3818","269.062095","10.42.0.21","50.17.159.198","TCP","54","56489  >  443 [ACK] Seq=1 Ack=1 Win=4080 Len=0"
"3819","269.198088","10.42.0.21","50.17.159.198","TLSv1.2","196","Client Hello"
"3820","269.295907","50.17.159.198","10.42.0.21","TLSv1.2","1414","Server Hello"
"3821","269.295971","50.17.159.198","10.42.0.21","TCP","1414","443  >  56489 [ACK] Seq=1361 Ack=143 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"3822","269.296073","50.17.159.198","10.42.0.21","TCP","1414","[TCP Window Full] 443  >  56489 [ACK] Seq=2721 Ack=143 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"3823","269.300349","10.42.0.21","50.17.159.198","TCP","54","56489  >  443 [ACK] Seq=143 Ack=1361 Win=3400 Len=0"
"3824","269.300702","10.42.0.21","50.17.159.198","TCP","54","56489  >  443 [ACK] Seq=143 Ack=2721 Win=3400 Len=0"
"3825","269.300733","10.42.0.21","50.17.159.198","TCP","54","56489  >  443 [ACK] Seq=143 Ack=4081 Win=3400 Len=0"
"3826","269.395695","50.17.159.198","10.42.0.21","TLSv1.2","1180","Certificate"
"3827","269.395710","50.17.159.198","10.42.0.21","TLSv1.2","401","Server Key Exchange, Server Hello Done"
"3828","269.510028","10.42.0.21","50.17.159.198","TCP","54","56489  >  443 [ACK] Seq=143 Ack=5207 Win=3400 Len=0"
"3829","269.681870","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"3830","269.681899","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"3831","269.761118","10.42.0.21","50.17.159.198","TLSv1.2","180","[TCP ZeroWindow] , Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"3832","269.761181","10.42.0.21","50.17.159.198","TCP","54","[TCP ZeroWindow] 56489  >  443 [ACK] Seq=269 Ack=5554 Win=0 Len=0"
"3833","269.761193","10.42.0.21","50.17.159.198","TCP","54","[TCP Window Update] 56489  >  443 [ACK] Seq=269 Ack=5554 Win=4080 Len=0"
"3834","269.851886","50.17.159.198","10.42.0.21","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"3835","269.855903","10.42.0.21","50.17.159.198","TCP","54","56489  >  443 [ACK] Seq=269 Ack=5605 Win=3400 Len=0"
"3836","269.910928","10.42.0.21","50.17.159.198","TLSv1.2","600","Application Data"
"3837","270.008290","50.17.159.198","10.42.0.21","TLSv1.2","1279","Application Data"
"3838","270.008305","50.17.159.198","10.42.0.21","TLSv1.2","88","Application Data"
"3839","270.018485","10.42.0.21","50.17.159.198","TCP","54","56489  >  443 [ACK] Seq=815 Ack=6830 Win=3400 Len=0"
"3840","270.018983","10.42.0.21","50.17.159.198","TCP","54","56489  >  443 [ACK] Seq=815 Ack=6864 Win=3400 Len=0"
"3841","270.061286","10.42.0.21","50.17.159.198","TCP","54","56489  >  443 [FIN, ACK] Seq=815 Ack=6864 Win=3400 Len=0"
"3842","270.151671","50.17.159.198","10.42.0.21","TCP","54","443  >  56489 [ACK] Seq=6864 Ack=816 Win=65535 Len=0"
"3843","270.151693","50.17.159.198","10.42.0.21","TCP","54","443  >  56489 [FIN, ACK] Seq=6864 Ack=816 Win=65535 Len=0"
"3844","270.155517","10.42.0.21","50.17.159.198","TCP","54","56489  >  443 [ACK] Seq=816 Ack=6865 Win=3399 Len=0"
"3845","270.344159","Raspberr_1c:40:40","Tp-LinkT_5d:4d:08","ARP","42","Who has 10.42.0.21? Tell 10.42.0.1"
"3846","270.346967","Tp-LinkT_5d:4d:08","Raspberr_1c:40:40","ARP","42","10.42.0.21 is at 74:da:88:5d:4d:08"
"3847","270.695609","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"3848","270.695645","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"3849","271.673726","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"3850","271.673762","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"3851","271.948034","52.19.114.228","10.42.0.105","TLSv1.2","97","Encrypted Alert"
"3852","271.948066","52.19.114.228","10.42.0.105","TCP","66","443  >  48532 [FIN, ACK] Seq=4744 Ack=1405 Win=524288 Len=0 TSval=1569036202 TSecr=4131477652"
"3853","271.948072","52.19.114.228","10.42.0.105","TLSv1.2","97","Encrypted Alert"
"3854","271.948119","52.19.114.228","10.42.0.105","TCP","66","443  >  48550 [FIN, ACK] Seq=3840 Ack=1185 Win=524288 Len=0 TSval=1569036308 TSecr=4131477576"
"3855","271.948126","52.19.114.228","10.42.0.105","TLSv1.2","97","Encrypted Alert"
"3856","271.948130","52.19.114.228","10.42.0.105","TCP","66","443  >  48546 [FIN, ACK] Seq=4046 Ack=1201 Win=524288 Len=0 TSval=1569036311 TSecr=4131477576"
"3857","272.059207","52.17.57.131","10.42.0.105","TLSv1.2","97","Encrypted Alert"
"3858","272.059222","52.17.57.131","10.42.0.105","TCP","66","443  >  45100 [FIN, ACK] Seq=3789 Ack=3447 Win=529664 Len=0 TSval=2815009607 TSecr=2241006857"
"3859","272.072790","10.42.0.105","52.19.114.228","TCP","78","[TCP Dup ACK 2932#1] 48546  >  443 [ACK] Seq=1201 Ack=4015 Win=76800 Len=0 TSval=4131536768 TSecr=1568977197 SLE=4046 SRE=4047"
"3860","272.072832","10.42.0.105","52.17.57.131","TCP","66","45100  >  443 [ACK] Seq=3447 Ack=3789 Win=76800 Len=0 TSval=2241066198 TSecr=2815009607"
"3861","272.114181","52.19.114.228","10.42.0.105","TCP","97","[TCP Retransmission] 443  >  48546 [PSH, ACK] Seq=4015 Ack=1201 Win=524288 Len=31 TSval=1569036476 TSecr=4131536768"
"3862","272.118391","10.42.0.105","52.17.57.131","TCP","66","45100  >  443 [ACK] Seq=3447 Ack=3790 Win=76800 Len=0 TSval=2241066245 TSecr=2815009607"
"3863","272.121682","10.42.0.105","52.19.114.228","TCP","66","48546  >  443 [ACK] Seq=1201 Ack=4047 Win=76800 Len=0 TSval=4131536819 TSecr=1569036476"
"3864","272.127899","52.19.114.228","10.42.0.105","TCP","97","[TCP Retransmission] 443  >  48550 [PSH, ACK] Seq=3809 Ack=1185 Win=524288 Len=31 TSval=1569036489 TSecr=4131477576"
"3865","272.127905","52.19.114.228","10.42.0.105","TCP","66","[TCP Retransmission] 443  >  48550 [FIN, ACK] Seq=3840 Ack=1185 Win=524288 Len=0 TSval=1569036489 TSecr=4131477576"
"3866","272.131984","10.42.0.105","52.19.114.228","TCP","66","48550  >  443 [ACK] Seq=1185 Ack=3840 Win=76800 Len=0 TSval=4131536829 TSecr=1569036489"
"3867","272.156801","52.19.114.228","10.42.0.105","TCP","97","[TCP Retransmission] 443  >  48532 [PSH, ACK] Seq=4713 Ack=1405 Win=524288 Len=31 TSval=1569036411 TSecr=4131477652"
"3868","272.156807","52.19.114.228","10.42.0.105","TCP","66","[TCP Retransmission] 443  >  48532 [FIN, ACK] Seq=4744 Ack=1405 Win=524288 Len=0 TSval=1569036411 TSecr=4131477652"
"3869","272.158750","10.42.0.105","52.19.114.228","TCP","66","48532  >  443 [ACK] Seq=1405 Ack=4744 Win=76800 Len=0 TSval=4131536857 TSecr=1569036411"
"3870","272.174992","10.42.0.105","52.19.114.228","TCP","66","48550  >  443 [ACK] Seq=1185 Ack=3841 Win=76800 Len=0 TSval=4131536872 TSecr=1569036489"
"3871","272.202710","10.42.0.105","52.19.114.228","TCP","66","48532  >  443 [ACK] Seq=1405 Ack=4745 Win=76800 Len=0 TSval=4131536901 TSecr=1569036411"
"3872","272.651537","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"3873","272.651570","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"3874","272.911722","54.229.123.156","10.42.0.105","TLSv1.2","97","Encrypted Alert"
"3875","272.911737","54.229.123.156","10.42.0.105","TCP","66","443  >  57588 [FIN, ACK] Seq=5167 Ack=1178 Win=524288 Len=0 TSval=1233367112 TSecr=2370449477"
"3876","272.912845","54.229.123.156","10.42.0.105","TLSv1.2","97","Encrypted Alert"
"3877","272.912849","54.229.123.156","10.42.0.105","TCP","66","443  >  57584 [FIN, ACK] Seq=4550 Ack=2269 Win=524288 Len=0 TSval=1233367105 TSecr=2370449538"
"3878","273.034325","50.17.159.198","10.42.0.105","TLSv1.2","97","Encrypted Alert"
"3879","273.034349","50.17.159.198","10.42.0.105","TCP","66","443  >  44562 [FIN, ACK] Seq=6248 Ack=1623 Win=524288 Len=0 TSval=876858729 TSecr=4104457605"
"3880","273.051671","54.229.123.156","10.42.0.105","TCP","97","[TCP Retransmission] 443  >  57588 [PSH, ACK] Seq=5136 Ack=1178 Win=524288 Len=31 TSval=1233367253 TSecr=2370449477"
"3881","273.051684","54.229.123.156","10.42.0.105","TCP","66","[TCP Retransmission] 443  >  57588 [FIN, ACK] Seq=5167 Ack=1178 Win=524288 Len=0 TSval=1233367253 TSecr=2370449477"
"3882","273.189235","54.229.123.156","10.42.0.105","TCP","97","[TCP Retransmission] 443  >  57588 [PSH, ACK] Seq=5136 Ack=1178 Win=524288 Len=31 TSval=1233367390 TSecr=2370449477"
"3883","273.189249","54.229.123.156","10.42.0.105","TCP","66","[TCP Retransmission] 443  >  57588 [FIN, ACK] Seq=5167 Ack=1178 Win=524288 Len=0 TSval=1233367390 TSecr=2370449477"
"3884","273.215415","50.17.159.198","10.42.0.105","TCP","97","[TCP Retransmission] 443  >  44562 [PSH, ACK] Seq=6217 Ack=1623 Win=524288 Len=31 TSval=876858914 TSecr=4104457605"
"3885","273.215423","50.17.159.198","10.42.0.105","TCP","66","[TCP Retransmission] 443  >  44562 [FIN, ACK] Seq=6248 Ack=1623 Win=524288 Len=0 TSval=876858914 TSecr=4104457605"
"3886","273.266801","54.229.123.156","10.42.0.105","TCP","97","[TCP Retransmission] 443  >  57584 [PSH, ACK] Seq=4519 Ack=2269 Win=524288 Len=31 TSval=1233367459 TSecr=2370449538"
"3887","273.266810","54.229.123.156","10.42.0.105","TCP","66","[TCP Retransmission] 443  >  57584 [FIN, ACK] Seq=4550 Ack=2269 Win=524288 Len=0 TSval=1233367459 TSecr=2370449538"
"3888","273.344231","54.229.123.156","10.42.0.105","TCP","97","[TCP Retransmission] 443  >  57588 [PSH, ACK] Seq=5136 Ack=1178 Win=524288 Len=31 TSval=1233367545 TSecr=2370449477"
"3889","273.344243","54.229.123.156","10.42.0.105","TCP","66","[TCP Retransmission] 443  >  57588 [FIN, ACK] Seq=5167 Ack=1178 Win=524288 Len=0 TSval=1233367545 TSecr=2370449477"
"3890","273.364304","10.42.0.105","54.229.123.156","TCP","66","57588  >  443 [ACK] Seq=1178 Ack=5168 Win=79872 Len=0 TSval=2370509212 TSecr=1233367390"
"3891","273.410548","50.17.159.198","10.42.0.105","TCP","97","[TCP Retransmission] 443  >  44562 [PSH, ACK] Seq=6217 Ack=1623 Win=524288 Len=31 TSval=876859109 TSecr=4104457605"
"3892","273.410576","50.17.159.198","10.42.0.105","TCP","66","[TCP Retransmission] 443  >  44562 [FIN, ACK] Seq=6248 Ack=1623 Win=524288 Len=0 TSval=876859109 TSecr=4104457605"
"3893","273.569066","10.42.0.105","50.17.159.198","TCP","66","44562  >  443 [ACK] Seq=1623 Ack=6249 Win=82944 Len=0 TSval=4104518135 TSecr=876859109"
"3894","273.607969","50.17.159.198","10.42.0.105","TCP","97","[TCP Spurious Retransmission] 443  >  44562 [PSH, ACK] Seq=6217 Ack=1623 Win=524288 Len=31 TSval=876859307 TSecr=4104457605"
"3895","273.607985","50.17.159.198","10.42.0.105","TCP","66","[TCP Retransmission] 443  >  44562 [FIN, ACK] Seq=6248 Ack=1623 Win=524288 Len=0 TSval=876859307 TSecr=4104457605"
"3896","273.615168","10.42.0.105","50.17.159.198","TCP","78","[TCP Dup ACK 3893#1] 44562  >  443 [ACK] Seq=1623 Ack=6249 Win=82944 Len=0 TSval=4104518183 TSecr=876859109 SLE=6217 SRE=6248"
"3897","273.615225","10.42.0.105","50.17.159.198","TCP","78","[TCP Dup ACK 3893#2] 44562  >  443 [ACK] Seq=1623 Ack=6249 Win=82944 Len=0 TSval=4104518184 TSecr=876859307 SLE=6248 SRE=6249"
"3898","273.627224","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"3899","273.627250","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"3900","273.651700","54.229.123.156","10.42.0.105","TCP","97","[TCP Retransmission] 443  >  57584 [PSH, ACK] Seq=4519 Ack=2269 Win=524288 Len=31 TSval=1233367844 TSecr=2370449538"
"3901","273.651710","54.229.123.156","10.42.0.105","TCP","66","[TCP Retransmission] 443  >  57584 [FIN, ACK] Seq=4550 Ack=2269 Win=524288 Len=0 TSval=1233367844 TSecr=2370449538"
"3902","273.656784","10.42.0.105","54.229.123.156","TCP","66","57584  >  443 [ACK] Seq=2269 Ack=4550 Win=82944 Len=0 TSval=2370509526 TSecr=1233367844"
"3903","273.704927","10.42.0.105","54.229.123.156","TCP","66","57584  >  443 [ACK] Seq=2269 Ack=4551 Win=82944 Len=0 TSval=2370509572 TSecr=1233367844"
"3904","274.637793","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"3905","274.637829","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"3906","275.078820","10.42.0.105","10.42.0.1","DNS","74","Standard query 0x8111 A www.google.com"
"3907","275.078915","10.42.0.1","10.42.0.105","DNS","170","Standard query response 0x8111 A www.google.com A 108.177.15.105 A 108.177.15.106 A 108.177.15.147 A 108.177.15.103 A 108.177.15.104 A 108.177.15.99"
"3908","275.637272","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"3909","275.637307","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"3910","276.655440","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"3911","276.655476","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"3912","276.949806","10.42.0.105","54.229.123.156","TCP","631","[TCP Retransmission] 39350  >  443 [FIN, PSH, ACK] Seq=1 Ack=33 Win=78 Len=565 TSval=2370512797 TSecr=1233142652"
"3913","276.949894","10.42.0.105","54.229.123.156","TCP","631","[TCP Retransmission] 39356  >  443 [FIN, PSH, ACK] Seq=1 Ack=33 Win=75 Len=565 TSval=2370512797 TSecr=1233142710"
"3914","276.949911","10.42.0.105","52.17.57.131","TCP","97","[TCP Retransmission] 36496  >  443 [FIN, PSH, ACK] Seq=1 Ack=33 Win=75 Len=31 TSval=2241071055 TSecr=2814785274"
"3915","276.949973","10.42.0.105","52.17.57.131","TCP","97","[TCP Retransmission] 36480  >  443 [FIN, PSH, ACK] Seq=1 Ack=33 Win=75 Len=31 TSval=2241071055 TSecr=2814785247"
"3916","276.949982","10.42.0.105","54.229.123.156","TCP","631","[TCP Retransmission] 39346  >  443 [FIN, PSH, ACK] Seq=1 Ack=33 Win=81 Len=565 TSval=2370512798 TSecr=1233141688"
"3917","277.004174","Raspberr_1c:40:40","36:1e:55:77:cc:8a","ARP","42","Who has 10.42.0.105? Tell 10.42.0.1"
"3918","277.010737","36:1e:55:77:cc:8a","Raspberr_1c:40:40","ARP","42","10.42.0.105 is at 36:1e:55:77:cc:8a"
"3919","277.190016","36:1e:55:77:cc:8a","Raspberr_1c:40:40","ARP","42","Who has 10.42.0.1? Tell 10.42.0.105"
"3920","277.190031","Raspberr_1c:40:40","36:1e:55:77:cc:8a","ARP","42","10.42.0.1 is at 2c:cf:67:1c:40:40"
"3921","277.650900","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"3922","277.650932","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"3923","278.603305","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"3924","278.603339","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"3925","278.999366","10.42.0.105","54.229.123.156","TCP","631","[TCP Retransmission] 39338  >  443 [FIN, PSH, ACK] Seq=1 Ack=33 Win=78 Len=565 TSval=2370514845 TSecr=1233141707"
"3926","278.999456","10.42.0.105","54.229.123.156","TCP","633","[TCP Retransmission] 39328  >  443 [FIN, PSH, ACK] Seq=1 Ack=33 Win=78 Len=567 TSval=2370514845 TSecr=1233141696"
"3927","278.999474","10.42.0.105","52.17.57.131","TCP","97","[TCP Retransmission] 36468  >  443 [FIN, PSH, ACK] Seq=1 Ack=33 Win=78 Len=31 TSval=2241073103 TSecr=2814786433"
"3928","279.109491","10.42.0.105","179.60.195.7","TCP","74","52494  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=1662181465 TSecr=0 WS=1024"
"3929","279.120403","179.60.195.7","10.42.0.105","TCP","74","443  >  52494 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM TSval=1740026961 TSecr=1662181465 WS=256"
"3930","279.124003","10.42.0.105","179.60.195.7","TCP","66","52494  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1662181483 TSecr=1740026961"
"3931","279.136228","10.42.0.105","179.60.195.7","TLSv1.3","583","Client Hello"
"3932","279.141257","10.42.0.105","179.60.195.7","TCP","74","[TCP Port numbers reused] 52498  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=1662181501 TSecr=0 WS=1024"
"3933","279.146625","179.60.195.7","10.42.0.105","TCP","66","443  >  52494 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=1740026988 TSecr=1662181493"
"3934","279.147888","179.60.195.7","10.42.0.105","TLSv1.3","291","Server Hello, Change Cipher Spec, Application Data"
