"No.","Time","Source","Destination","Protocol","Length","Info"
"4527","138.952155121","99.80.98.228","10.42.0.105","TLSv1.3","1103","Application Data, Application Data, Application Data"
"4528","138.955970229","10.42.0.105","99.80.98.228","TCP","66","55252  >  443 [ACK] Seq=251 Ack=1349 Win=68608 Len=0 TSval=4102737828 TSecr=572323637"
"4529","138.956008599","10.42.0.105","99.80.98.228","TCP","66","55252  >  443 [ACK] Seq=251 Ack=2386 Win=71680 Len=0 TSval=4102737828 TSecr=572323637"
"4530","138.958244875","10.42.0.105","99.80.98.228","TLSv1.3","130","Change Cipher Spec, Application Data"
"4531","138.961360261","10.42.0.105","99.80.98.228","TLSv1.3","381","Application Data"
"4532","138.972378677","10.42.0.230","54.196.253.244","TLSv1.2","250","Application Data"
"4533","138.990800382","99.80.98.228","10.42.0.105","TLSv1.3","145","Application Data"
"4534","138.990806623","99.80.98.228","10.42.0.105","TLSv1.3","145","Application Data"
"4535","138.992732121","10.42.0.105","99.80.98.228","TCP","66","55252  >  443 [ACK] Seq=630 Ack=2544 Win=71680 Len=0 TSval=4102737866 TSecr=572323676"
"4536","139.030840364","99.80.98.228","10.42.0.105","TLSv1.3","611","Application Data"
"4537","139.062028910","54.196.253.244","10.42.0.230","TCP","54","8883  >  56712 [ACK] Seq=12347 Ack=14619 Win=8961 Len=0"
"4538","139.082598317","10.42.0.105","99.80.98.228","TCP","66","55252  >  443 [ACK] Seq=630 Ack=3089 Win=74752 Len=0 TSval=4102737949 TSecr=572323716"
"4539","139.094661343","54.196.253.244","10.42.0.230","TLSv1.2","184","Application Data"
"4540","139.323983393","10.42.0.230","54.196.253.244","TCP","54","56712  >  8883 [ACK] Seq=14619 Ack=12477 Win=5462 Len=0"
"4541","139.462143840","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"4542","139.462178506","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"4543","140.462532448","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"4544","140.462566022","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"4545","141.462156748","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"4546","141.462194970","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"4547","142.058914012","10.42.0.105","99.80.98.228","TCP","66","55252  >  443 [FIN, ACK] Seq=630 Ack=3089 Win=74752 Len=0 TSval=4102740912 TSecr=572323716"
"4548","142.090763519","99.80.98.228","10.42.0.105","TLSv1.3","90","Application Data"
"4549","142.090772297","99.80.98.228","10.42.0.105","TCP","66","443  >  55252 [FIN, ACK] Seq=3113 Ack=631 Win=62208 Len=0 TSval=572326777 TSecr=4102740912"
"4550","142.096465976","10.42.0.105","99.80.98.228","TCP","54","55252  >  443 [RST] Seq=631 Win=0 Len=0"
"4551","142.096505587","10.42.0.105","99.80.98.228","TCP","54","55252  >  443 [RST] Seq=631 Win=0 Len=0"
"4552","142.462180219","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"4553","142.462214219","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"4554","143.462265825","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"4555","143.462298102","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"4556","144.463021546","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"4557","144.463056935","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"4558","145.168509475","10.42.0.105","10.42.0.230","UDP","114","38899  >  38899 Len=72"
"4559","145.168534993","10.42.0.105","99.80.98.228","TCP","74","40020  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=4102744036 TSecr=0 WS=1024"
"4560","145.199483444","99.80.98.228","10.42.0.105","TCP","74","443  >  40020 [SYN, ACK] Seq=0 Ack=1 Win=62643 Len=0 MSS=1360 SACK_PERM TSval=572329886 TSecr=4102744036 WS=128"
"4561","145.204442087","10.42.0.230","10.42.0.105","UDP","101","38899  >  38899 Len=59"
"4562","145.205110216","10.42.0.105","99.80.98.228","TCP","66","40020  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=4102744077 TSecr=572329886"
"4563","145.207091177","10.42.0.105","99.80.98.228","TLSv1.3","316","Client Hello"
"4564","145.207321418","10.42.0.230","54.196.253.244","TLSv1.2","239","Application Data"
"4565","145.239839015","99.80.98.228","10.42.0.105","TLSv1.3","1414","Server Hello, Change Cipher Spec, Application Data"
"4566","145.239850941","99.80.98.228","10.42.0.105","TLSv1.3","1104","Application Data, Application Data, Application Data"
"4567","145.259057737","10.42.0.105","99.80.98.228","TCP","66","40020  >  443 [ACK] Seq=251 Ack=1349 Win=68608 Len=0 TSval=4102744129 TSecr=572329924"
"4568","145.259192311","10.42.0.105","99.80.98.228","TCP","66","40020  >  443 [ACK] Seq=251 Ack=2387 Win=71680 Len=0 TSval=4102744130 TSecr=572329924"
"4569","145.263542232","10.42.0.105","99.80.98.228","TLSv1.3","130","Change Cipher Spec, Application Data"
"4570","145.265500804","10.42.0.105","99.80.98.228","TLSv1.3","376","Application Data"
"4571","145.294636535","99.80.98.228","10.42.0.105","TLSv1.3","145","Application Data"
"4572","145.294643164","99.80.98.228","10.42.0.105","TLSv1.3","145","Application Data"
"4573","145.296907755","54.196.253.244","10.42.0.230","TCP","54","8883  >  56712 [ACK] Seq=12477 Ack=14804 Win=8961 Len=0"
"4574","145.298872012","10.42.0.105","99.80.98.228","TCP","66","40020  >  443 [ACK] Seq=625 Ack=2545 Win=71680 Len=0 TSval=4102744171 TSecr=572329980"
"4575","145.341951358","99.80.98.228","10.42.0.105","TCP","66","443  >  40020 [ACK] Seq=2545 Ack=625 Win=62208 Len=0 TSval=572330028 TSecr=4102744138"
"4576","145.343294042","99.80.98.228","10.42.0.105","TLSv1.3","611","Application Data"
"4577","145.398914449","10.42.0.105","99.80.98.228","TCP","66","40020  >  443 [ACK] Seq=625 Ack=3090 Win=74752 Len=0 TSval=4102744269 TSecr=572330028"
"4578","145.405748202","54.196.253.244","10.42.0.230","TLSv1.2","185","Application Data"
"4579","145.462444256","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"4580","145.462471033","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"4581","145.572206367","10.42.0.230","54.196.253.244","TCP","54","56712  >  8883 [ACK] Seq=14804 Ack=12608 Win=5331 Len=0"
"4582","146.193661149","46.137.2.163","10.42.0.105","TCP","1414","[TCP Retransmission] 443  >  35282 [ACK] Seq=111141 Ack=982 Win=62080 Len=1348 TSval=2161237515 TSecr=2516541428"
"4583","146.462339637","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"4584","146.462370766","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"4585","147.471502662","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"4586","147.471536033","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"4587","147.565624639","10.42.0.105","10.42.0.230","UDP","113","38899  >  38899 Len=71"
"4588","147.565648565","10.42.0.105","99.80.98.228","TCP","74","40026  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=4102746438 TSecr=0 WS=1024"
"4589","147.598210031","99.80.98.228","10.42.0.105","TCP","74","443  >  40026 [SYN, ACK] Seq=0 Ack=1 Win=62643 Len=0 MSS=1360 SACK_PERM TSval=572332284 TSecr=4102746438 WS=128"
"4590","147.608692521","10.42.0.105","99.80.98.228","TCP","66","40026  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=4102746481 TSecr=572332284"
"4591","147.612274072","10.42.0.105","99.80.98.228","TLSv1.3","316","Client Hello"
"4592","147.644828168","99.80.98.228","10.42.0.105","TLSv1.3","1414","Server Hello, Change Cipher Spec, Application Data"
"4593","147.644836761","99.80.98.228","10.42.0.105","TLSv1.3","1103","Application Data, Application Data, Application Data"
"4594","147.646189852","10.42.0.230","10.42.0.105","UDP","101","38899  >  38899 Len=59"
"4595","147.648490646","10.42.0.105","99.80.98.228","TCP","66","40026  >  443 [ACK] Seq=251 Ack=1349 Win=68608 Len=0 TSval=4102746521 TSecr=572332330"
"4596","147.649563386","10.42.0.105","99.80.98.228","TCP","66","40026  >  443 [ACK] Seq=251 Ack=2386 Win=71680 Len=0 TSval=4102746522 TSecr=572332330"
"4597","147.657548637","10.42.0.105","99.80.98.228","TLSv1.3","130","Change Cipher Spec, Application Data"
"4598","147.659019246","10.42.0.105","99.80.98.228","TLSv1.3","375","Application Data"
"4599","147.689562863","99.80.98.228","10.42.0.105","TLSv1.3","145","Application Data"
"4600","147.689574604","99.80.98.228","10.42.0.105","TLSv1.3","145","Application Data"
"4601","147.693489692","10.42.0.105","99.80.98.228","TCP","66","40026  >  443 [ACK] Seq=624 Ack=2544 Win=71680 Len=0 TSval=4102746566 TSecr=572332375"
"4602","147.728402841","99.80.98.228","10.42.0.105","TLSv1.3","611","Application Data"
"4603","147.779778955","10.42.0.105","99.80.98.228","TCP","66","40026  >  443 [ACK] Seq=624 Ack=3089 Win=74752 Len=0 TSval=4102746649 TSecr=572332413"
"4604","147.790764166","54.196.253.244","10.42.0.230","TLSv1.2","184","Application Data"
"4605","147.833553326","10.42.0.230","54.196.253.244","TLSv1.2","250","Application Data"
"4606","147.923253085","54.196.253.244","10.42.0.230","TCP","54","8883  >  56712 [ACK] Seq=12738 Ack=15000 Win=8961 Len=0"
"4607","148.380020483","10.42.0.105","99.80.98.228","TCP","66","40020  >  443 [FIN, ACK] Seq=625 Ack=3090 Win=74752 Len=0 TSval=4102747235 TSecr=572330028"
"4608","148.411995506","99.80.98.228","10.42.0.105","TLSv1.3","90","Application Data"
"4609","148.412009783","99.80.98.228","10.42.0.105","TCP","66","443  >  40020 [FIN, ACK] Seq=3114 Ack=626 Win=62208 Len=0 TSval=572333097 TSecr=4102747235"
"4610","148.433636372","10.42.0.105","99.80.98.228","TCP","54","40020  >  443 [RST] Seq=626 Win=0 Len=0"
"4611","148.433680390","10.42.0.105","99.80.98.228","TCP","54","40020  >  443 [RST] Seq=626 Win=0 Len=0"
"4612","148.459423141","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"4613","148.459449234","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"4614","148.920326011","10.42.0.105","10.42.0.230","UDP","114","38899  >  38899 Len=72"
"4615","148.920351252","10.42.0.105","99.80.98.228","TCP","74","40030  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=4102747787 TSecr=0 WS=1024"
"4616","148.950942553","99.80.98.228","10.42.0.105","TCP","74","443  >  40030 [SYN, ACK] Seq=0 Ack=1 Win=62643 Len=0 MSS=1360 SACK_PERM TSval=572333637 TSecr=4102747787 WS=128"
"4617","148.956310326","10.42.0.105","99.80.98.228","TCP","66","40030  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=4102747828 TSecr=572333637"
"4618","148.957197454","10.42.0.105","99.80.98.228","TLSv1.3","316","Client Hello"
"4619","148.965687982","10.42.0.230","10.42.0.105","UDP","101","38899  >  38899 Len=59"
"4620","148.968770461","10.42.0.230","54.196.253.244","TLSv1.2","251","Application Data"
"4621","148.988386459","99.80.98.228","10.42.0.105","TLSv1.3","1414","Server Hello, Change Cipher Spec, Application Data"
"4622","148.988395607","99.80.98.228","10.42.0.105","TLSv1.3","1102","Application Data, Application Data, Application Data"
"4623","148.992671621","10.42.0.105","99.80.98.228","TCP","66","40030  >  443 [ACK] Seq=251 Ack=1349 Win=68608 Len=0 TSval=4102747864 TSecr=572333674"
"4624","148.992707954","10.42.0.105","99.80.98.228","TCP","66","40030  >  443 [ACK] Seq=251 Ack=2385 Win=71680 Len=0 TSval=4102747865 TSecr=572333674"
"4625","148.999474336","10.42.0.105","99.80.98.228","TLSv1.3","130","Change Cipher Spec, Application Data"
"4626","149.000273965","10.42.0.105","99.80.98.228","TLSv1.3","376","Application Data"
"4627","149.030774451","99.80.98.228","10.42.0.105","TLSv1.3","145","Application Data"
"4628","149.030780118","99.80.98.228","10.42.0.105","TLSv1.3","145","Application Data"
"4629","149.059438570","54.196.253.244","10.42.0.230","TCP","54","8883  >  56712 [ACK] Seq=12738 Ack=15197 Win=8961 Len=0"
"4630","149.074442906","99.80.98.228","10.42.0.105","TCP","66","443  >  40030 [ACK] Seq=2543 Ack=625 Win=62208 Len=0 TSval=572333760 TSecr=4102747873"
"4631","149.082069416","99.80.98.228","10.42.0.105","TLSv1.3","611","Application Data"
"4632","149.084915821","10.42.0.105","99.80.98.228","TCP","78","[TCP Window Update] 40030  >  443 [ACK] Seq=625 Ack=2385 Win=74752 Len=0 TSval=4102747957 TSecr=572333674 SLE=2543 SRE=3088"
"4633","149.115751585","99.80.98.228","10.42.0.105","TCP","224","[TCP Out-Of-Order] 443  >  40030 [PSH, ACK] Seq=2385 Ack=625 Win=62208 Len=158 TSval=572333801 TSecr=4102747957"
"4634","149.121086672","10.42.0.105","99.80.98.228","TCP","66","40030  >  443 [ACK] Seq=625 Ack=3088 Win=76800 Len=0 TSval=4102747993 TSecr=572333801"
"4635","149.144576388","54.196.253.244","10.42.0.230","TLSv1.2","185","Application Data"
"4636","149.342341293","10.42.0.230","54.196.253.244","TCP","54","56712  >  8883 [ACK] Seq=15197 Ack=12869 Win=5070 Len=0"
"4637","149.462418962","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"4638","149.462456258","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"4639","149.670507742","10.42.0.105","10.42.0.230","UDP","113","38899  >  38899 Len=71"
"4640","149.670532946","10.42.0.105","99.80.98.228","TCP","74","40032  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=4102748541 TSecr=0 WS=1024"
"4641","149.701912413","99.80.98.228","10.42.0.105","TCP","74","443  >  40032 [SYN, ACK] Seq=0 Ack=1 Win=62643 Len=0 MSS=1360 SACK_PERM TSval=572334387 TSecr=4102748541 WS=128"
"4642","149.708719257","10.42.0.105","99.80.98.228","TCP","66","40032  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=4102748581 TSecr=572334387"
"4643","149.710454663","10.42.0.105","99.80.98.228","TLSv1.3","316","Client Hello"
"4644","149.715578528","10.42.0.230","10.42.0.105","UDP","101","38899  >  38899 Len=59"
"4645","149.742353648","99.80.98.228","10.42.0.105","TLSv1.3","1414","Server Hello, Change Cipher Spec, Application Data"
"4646","149.742364333","99.80.98.228","10.42.0.105","TLSv1.3","1103","Application Data, Application Data, Application Data"
"4647","149.745988218","10.42.0.105","99.80.98.228","TCP","66","40032  >  443 [ACK] Seq=251 Ack=1349 Win=68608 Len=0 TSval=4102748618 TSecr=572334428"
"4648","149.746548069","10.42.0.105","99.80.98.228","TCP","66","40032  >  443 [ACK] Seq=251 Ack=2386 Win=71680 Len=0 TSval=4102748619 TSecr=572334428"
"4649","149.758483186","10.42.0.105","99.80.98.228","TLSv1.3","130","Change Cipher Spec, Application Data"
"4650","149.758642760","10.42.0.105","99.80.98.228","TLSv1.3","375","Application Data"
"4651","149.760706443","10.42.0.230","54.196.253.244","TLSv1.2","250","Application Data"
"4652","149.789478413","99.80.98.228","10.42.0.105","TLSv1.3","145","Application Data"
"4653","149.789484653","99.80.98.228","10.42.0.105","TLSv1.3","145","Application Data"
"4654","149.793295538","10.42.0.105","99.80.98.228","TCP","66","40032  >  443 [ACK] Seq=624 Ack=2544 Win=71680 Len=0 TSval=4102748666 TSecr=572334475"
"4655","149.825885152","99.80.98.228","10.42.0.105","TLSv1.3","611","Application Data"
"4656","149.850790329","54.196.253.244","10.42.0.230","TCP","54","8883  >  56712 [ACK] Seq=12869 Ack=15393 Win=8961 Len=0"
"4657","149.872259251","10.42.0.105","99.80.98.228","TCP","66","40032  >  443 [ACK] Seq=624 Ack=3089 Win=74752 Len=0 TSval=4102748745 TSecr=572334512"
"4658","149.890869639","54.196.253.244","10.42.0.230","TLSv1.2","184","Application Data"
"4659","149.969775518","10.42.0.105","10.42.0.230","UDP","114","38899  >  38899 Len=72"
"4660","149.971438553","10.42.0.230","10.42.0.105","UDP","101","38899  >  38899 Len=59"
"4661","149.974730976","10.42.0.105","99.80.98.228","TCP","74","40048  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=4102748848 TSecr=0 WS=1024"
"4662","150.005718943","99.80.98.228","10.42.0.105","TCP","74","443  >  40048 [SYN, ACK] Seq=0 Ack=1 Win=62643 Len=0 MSS=1360 SACK_PERM TSval=572334691 TSecr=4102748848 WS=128"
"4663","150.009290106","10.42.0.105","99.80.98.228","TCP","66","40048  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=4102748882 TSecr=572334691"
"4664","150.012809491","10.42.0.105","99.80.98.228","TLSv1.3","316","Client Hello"
"4665","150.044851550","99.80.98.228","10.42.0.105","TLSv1.3","1414","Server Hello, Change Cipher Spec, Application Data"
"4666","150.044859976","99.80.98.228","10.42.0.105","TLSv1.3","1104","Application Data, Application Data, Application Data"
"4667","150.051506913","10.42.0.105","99.80.98.228","TCP","66","40048  >  443 [ACK] Seq=251 Ack=1349 Win=68608 Len=0 TSval=4102748923 TSecr=572334730"
"4668","150.051543006","10.42.0.105","99.80.98.228","TCP","66","40048  >  443 [ACK] Seq=251 Ack=2387 Win=71680 Len=0 TSval=4102748924 TSecr=572334730"
"4669","150.069361913","10.42.0.105","99.80.98.228","TLSv1.3","130","Change Cipher Spec, Application Data"
"4670","150.069504913","10.42.0.105","99.80.98.228","TLSv1.3","376","Application Data"
"4671","150.089329243","10.42.0.230","54.196.253.244","TCP","54","56712  >  8883 [ACK] Seq=15393 Ack=12999 Win=4940 Len=0"
"4672","150.100758972","99.80.98.228","10.42.0.105","TLSv1.3","145","Application Data"
"4673","150.147051016","99.80.98.228","10.42.0.105","TLSv1.3","145","Application Data"
"4674","150.147083701","99.80.98.228","10.42.0.105","TLSv1.3","611","Application Data"
"4675","150.147117016","10.42.0.105","99.80.98.228","TCP","66","40048  >  443 [ACK] Seq=625 Ack=2466 Win=71680 Len=0 TSval=4102749017 TSecr=572334786"
"4676","150.149706087","10.42.0.105","99.80.98.228","TCP","66","40048  >  443 [ACK] Seq=625 Ack=2545 Win=71680 Len=0 TSval=4102749021 TSecr=572334786"
"4677","150.151267919","10.42.0.105","99.80.98.228","TCP","66","40048  >  443 [ACK] Seq=625 Ack=3090 Win=74752 Len=0 TSval=4102749023 TSecr=572334833"
"4678","150.210803559","54.196.253.244","10.42.0.230","TLSv1.2","185","Application Data"
"4679","150.221014863","36:1e:55:77:cc:8a","WiZConne_2e:2f:aa","ARP","42","Who has 10.42.0.230? Tell 10.42.0.105"
"4680","150.223034102","WiZConne_2e:2f:aa","36:1e:55:77:cc:8a","ARP","42","10.42.0.230 is at 6c:29:90:2e:2f:aa"
"4681","150.259971822","10.42.0.105","10.42.0.230","UDP","114","38899  >  38899 Len=72"
"4682","150.263747800","10.42.0.230","10.42.0.105","UDP","101","38899  >  38899 Len=59"
"4683","150.282638483","10.42.0.105","99.80.98.228","TCP","74","40062  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=4102749155 TSecr=0 WS=1024"
"4684","150.320868369","99.80.98.228","10.42.0.105","TCP","74","443  >  40062 [SYN, ACK] Seq=0 Ack=1 Win=62643 Len=0 MSS=1360 SACK_PERM TSval=572334999 TSecr=4102749155 WS=128"
"4685","150.325857641","10.42.0.105","99.80.98.228","TCP","66","40062  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=4102749198 TSecr=572334999"
"4686","150.326917363","10.42.0.105","99.80.98.228","TLSv1.3","316","Client Hello"
"4687","150.339476386","10.42.0.230","54.196.253.244","TCP","54","56712  >  8883 [ACK] Seq=15393 Ack=13130 Win=4809 Len=0"
"4688","150.367415116","99.80.98.228","10.42.0.105","TLSv1.3","1414","Server Hello, Change Cipher Spec, Application Data"
"4689","150.367427227","99.80.98.228","10.42.0.105","TLSv1.3","1104","Application Data, Application Data, Application Data"
"4690","150.379869899","10.42.0.105","99.80.98.228","TCP","66","40062  >  443 [ACK] Seq=251 Ack=1349 Win=68608 Len=0 TSval=4102749243 TSecr=572335044"
"4691","150.379975584","10.42.0.105","99.80.98.228","TCP","66","40062  >  443 [ACK] Seq=251 Ack=2387 Win=71680 Len=0 TSval=4102749244 TSecr=572335044"
"4692","150.380460528","10.42.0.105","99.80.98.228","TLSv1.3","130","Change Cipher Spec, Application Data"
"4693","150.383600025","10.42.0.105","99.80.98.228","TLSv1.3","376","Application Data"
"4694","150.429737457","99.80.98.228","10.42.0.105","TLSv1.3","145","Application Data"
"4695","150.429762642","99.80.98.228","10.42.0.105","TLSv1.3","145","Application Data"
"4696","150.436213931","10.42.0.105","99.80.98.228","TCP","66","40062  >  443 [ACK] Seq=625 Ack=2545 Win=71680 Len=0 TSval=4102749308 TSecr=572335097"
"4697","150.460634461","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"4698","150.460715016","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"4699","150.481029346","99.80.98.228","10.42.0.105","TLSv1.3","611","Application Data"
"4700","150.520747619","54.196.253.244","10.42.0.230","TLSv1.2","185","Application Data"
"4701","150.525045336","10.42.0.105","99.80.98.228","TCP","66","40062  >  443 [ACK] Seq=625 Ack=3090 Win=74752 Len=0 TSval=4102749397 TSecr=572335142"
"4702","150.560037336","10.42.0.105","10.42.0.230","UDP","114","38899  >  38899 Len=72"
"4703","150.564102183","10.42.0.230","10.42.0.105","UDP","101","38899  >  38899 Len=59"
"4704","150.574595635","10.42.0.105","99.80.98.228","TCP","74","40074  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=4102749446 TSecr=0 WS=1024"
"4705","150.589138212","10.42.0.230","54.196.253.244","TCP","54","56712  >  8883 [ACK] Seq=15393 Ack=13261 Win=4678 Len=0"
"4706","150.607003267","99.80.98.228","10.42.0.105","TCP","74","443  >  40074 [SYN, ACK] Seq=0 Ack=1 Win=62643 Len=0 MSS=1360 SACK_PERM TSval=572335292 TSecr=4102749446 WS=128"
"4707","150.609589135","10.42.0.105","99.80.98.228","TCP","66","40074  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=4102749482 TSecr=572335292"
"4708","150.612937501","10.42.0.105","99.80.98.228","TLSv1.3","316","Client Hello"
"4709","150.646088077","99.80.98.228","10.42.0.105","TLSv1.3","1414","Server Hello, Change Cipher Spec, Application Data"
"4710","150.646097762","99.80.98.228","10.42.0.105","TLSv1.3","1103","Application Data, Application Data, Application Data"
"4711","150.655013716","10.42.0.105","99.80.98.228","TCP","66","40074  >  443 [ACK] Seq=251 Ack=1349 Win=68608 Len=0 TSval=4102749527 TSecr=572335330"
"4712","150.655924029","10.42.0.105","99.80.98.228","TCP","66","40074  >  443 [ACK] Seq=251 Ack=2386 Win=71680 Len=0 TSval=4102749528 TSecr=572335330"
"4713","150.663601466","10.42.0.105","99.80.98.228","TLSv1.3","130","Change Cipher Spec, Application Data"
"4714","150.666124130","10.42.0.105","99.80.98.228","TLSv1.3","376","Application Data"
"4715","150.695754190","99.80.98.228","10.42.0.105","TLSv1.3","145","Application Data"
"4716","150.735868111","99.80.98.228","10.42.0.105","TLSv1.3","145","Application Data"
"4717","150.735899185","99.80.98.228","10.42.0.105","TLSv1.3","611","Application Data"
"4718","150.740768087","10.42.0.105","99.80.98.228","TCP","66","40074  >  443 [ACK] Seq=625 Ack=2544 Win=71680 Len=0 TSval=4102749613 TSecr=572335380"
"4719","150.742156845","10.42.0.105","99.80.98.228","TCP","66","40026  >  443 [FIN, ACK] Seq=624 Ack=3089 Win=74752 Len=0 TSval=4102749615 TSecr=572332413"
"4720","150.774454088","99.80.98.228","10.42.0.105","TLSv1.3","90","Application Data"
"4721","150.774459977","99.80.98.228","10.42.0.105","TCP","66","443  >  40026 [FIN, ACK] Seq=3113 Ack=625 Win=62208 Len=0 TSval=572335460 TSecr=4102749615"
"4722","150.788382054","10.42.0.105","99.80.98.228","TCP","66","40074  >  443 [ACK] Seq=625 Ack=3089 Win=74752 Len=0 TSval=4102749657 TSecr=572335420"
"4723","150.790569830","10.42.0.105","99.80.98.228","TCP","54","40026  >  443 [RST] Seq=625 Win=0 Len=0"
"4724","150.790602978","10.42.0.105","99.80.98.228","TCP","54","40026  >  443 [RST] Seq=625 Win=0 Len=0"
"4725","150.798178025","54.196.253.244","10.42.0.230","TLSv1.2","185","Application Data"
"4726","150.842585163","10.42.0.230","54.196.253.244","TCP","54","56712  >  8883 [ACK] Seq=15393 Ack=13392 Win=4547 Len=0"
"4727","150.856967740","10.42.0.105","10.42.0.230","UDP","114","38899  >  38899 Len=72"
"4728","150.862330494","10.42.0.230","10.42.0.105","UDP","101","38899  >  38899 Len=59"
"4729","150.870075300","10.42.0.105","99.80.98.228","TCP","74","40086  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=4102749743 TSecr=0 WS=1024"
"4730","150.901976711","99.80.98.228","10.42.0.105","TCP","74","443  >  40086 [SYN, ACK] Seq=0 Ack=1 Win=62643 Len=0 MSS=1360 SACK_PERM TSval=572335587 TSecr=4102749743 WS=128"
"4731","150.907133890","10.42.0.105","99.80.98.228","TCP","66","40086  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=4102749779 TSecr=572335587"
"4732","150.909343666","10.42.0.105","99.80.98.228","TLSv1.3","316","Client Hello"
